,Latitude,Longitude,pH,Copper (mg/Kg),Molybdenum (mg/Kg),Precipitation (mm),Max temperature (℃ ),Min temperature (℃ ),Wind speed (m/s),Barren (%),Forest (%),Pasture (%),Number of Listeria isolates obtained,log of index,log of Potassium (mg/Kg),log of Calcium (mg/Kg),log of Magnesium (mg/Kg),log of Shrubland (%),log of Total carbon (%),log of Total nitrogen (%),log of Sodium (mg/Kg),log of Developed open space (> 20% Impervious Cover) (%),log of Phosphorus (mg/Kg),log of Cropland (%),log of Grassland (%),log of Developed open space (< 20% Impervious Cover) (%),log of Manganese (mg/Kg),log of Wetland (%),log of Organic matter (%),log of Open water (%),log of Iron (mg/Kg),log of Aluminum (mg/Kg),log of Elevation (m),log of Moisture,log of Sulfur (mg/Kg),double log of Zinc (mg/Kg),binary_listeria_presense,scaled_cluster_kmeans,cluster_kmeans
352,44.4449,-96.3945,7.335,0.0902,0.0398,5.775,-5.5516,-16.4477,3.8219,0.0315,0.857,62.8096,6,5.863631175598097,5.605456786105417,8.540822018875595,6.9007662122552205,-4.976233867378923,1.2804893022229142,-1.312672221249277,3.5752011076826067,-1.2993829891305941,1.9273824230127694,1.7956020769455054,2.758236216015381,1.3248709828824647,2.096986720895585,1.8978147434852237,1.8101395165094845,1.333473584936308,0.36804011501742856,1.402241526449338,6.288657497431969,-0.7446510234270609,2.665740990112467,,1,3,3
353,44.4448,-96.39,7.171,0.0751,0.0425,5.775,-5.5516,-16.4477,3.8219,0.0315,0.8274,64.1399,6,5.8664680569332965,5.729292314201251,8.603486073683674,6.946641609312636,-4.976233867378923,1.62767068069516,-1.0421374417401308,3.603964060833169,-1.2255369822417765,2.2879383512472073,1.7883536760932222,2.70495207352397,1.3205818177545092,2.1470300942390455,1.828830437437155,2.038111605679146,1.3337634591065965,0.0829615207143473,1.2265363227346875,6.288806066526156,-0.7614260213132397,2.508720827887255,,1,3,3
354,44.446,-96.3847,7.643,0.0884,0.0478,5.775,-5.5516,-16.4477,3.8219,0.0317,0.9347,64.9638,6,5.869296913133774,5.763499704524896,8.601039934563598,6.460009456689325,-4.710530701645918,1.4102549985647341,-1.2979172505024776,3.5236303304372782,-1.2334016150167482,3.2119639930976627,1.8215447830307472,2.663262018312076,1.3299620765294187,2.3151261244883568,1.7406415980494447,2.021256130069929,1.325269659282116,-0.35696069904854943,1.4544902484326436,6.293123486490558,-0.9324201138040387,2.3891205234057367,-2.010521501687156,1,3,3
355,33.749,-84.6365,4.227,0.1885,0.05,145.625,10.7497,0.0039,3.2931,0.4143,45.3403,0.0,0,5.872117789475416,4.598360049559541,5.08890042281203,4.261497488154154,-0.873231242413708,2.2937764102126503,-0.8112552690402743,4.004294026209114,3.3743775915664,1.828894675890315,1.1476246503720633,0.35529399086180075,2.776207167762492,3.4998564929847222,0.6858707715891691,2.5708396677797283,0.6935471005812722,3.17713257278715,4.732802337254541,5.7276292011304815,-0.6768802080960734,3.0706727562175105,0.3215724425871921,0,1,1
356,33.753,-84.6312,4.123,0.1303,0.0438,145.75,10.5877,-0.1945,3.3072,0.412,44.0129,0.0,0,5.87493073085203,3.7713484467453777,5.232723355243314,3.268336240559366,-0.9053507918358208,1.7811197341237097,-1.4317102246503732,3.776056650688072,3.3837527720557805,0.757857561928701,1.0728499374446698,0.35480319330593635,2.7932182134720884,2.4609895697278534,0.6914457339201877,2.0902949300003737,1.1018404060195353,3.762931174685568,4.771657879512845,5.6811277840913945,-1.3827008256097604,3.4491141486582775,-1.5502075266975952,0,1,1
357,33.7511,-84.6334,4.049,0.1692,0.0555,145.75,10.5877,-0.1945,3.3072,0.4118,44.774,0.0,8,5.877735781779639,4.029192519585364,4.854474929538089,3.7006128478306226,-0.909811765776446,1.8637700052043273,-1.293168383130407,3.668791536126237,3.3798784052895887,1.9717310447554681,1.0910168495462786,0.3614435560138345,2.771750871340724,2.9056653239625976,0.6921967290239499,1.8634132418199774,0.9733891439140316,3.3100684482510534,5.344401014261022,5.702014245593553,-1.1593181637855046,3.120976295590137,0.3375277482619938,1,1,1
358,33.7533,-84.6358,4.21,0.2625,0.0694,145.75,10.5877,-0.1945,3.3072,0.4119,43.348,0.0,6,5.8805329864007,4.682361756105927,6.012371956064965,4.98235309664795,-0.8430402701345624,2.3374694948475474,-0.7221641296304379,4.214681371258661,3.384654635176123,2.110782735100574,1.1245399106780254,0.3555042589543925,2.8039602009785023,4.420405647542997,0.7050263430900228,2.223855689225954,1.1824937726488118,3.4123977559678584,5.148827889748742,5.664001604644357,-0.7490828128902486,3.4692111072755365,0.6972792040971232,1,1,1
359,47.0303,-117.2978,6.914,0.0,0.0179,41.425,1.3487,-7.8481,3.3408,0.0004,1.4634,84.0822,0,5.883322388488279,5.606701294222292,7.618129075690277,5.613813637781079,1.1242800354166875,0.30047489425053325,-2.110313205346923,4.053682277169831,-0.6228751275746136,2.5442284625328084,1.7351538437489342,0.5912251908345614,1.1939830726965674,1.8658769651459495,-2.9393519401178834,0.8930630457548512,-4.55638002181866,0.0046889894861314695,2.2554620384248616,6.943788224290453,-1.9582864201233687,1.6739514332591663,,0,2,3
360,47.0357,-117.3009,6.476,0.0677,0.0386,41.425,1.3487,-7.8481,3.3408,0.0004,1.3972,86.5334,6,5.886104031450156,5.896403036382939,8.00231466572752,5.985599129126127,1.157258484100843,1.3257213004741557,-1.3085928534560385,3.753669506114967,-0.47771327231578853,2.757957201695063,1.4701988333421083,-0.47128444914545803,1.1746469749441073,2.341440354762719,-3.0386397745652673,1.8545308048126343,-4.779523573132869,0.7028499560213304,2.3232500934376294,6.82294874227206,-1.8432633120951707,2.3293341262865974,-0.7100028335811331,1,3,3
361,47.0382,-117.2971,6.4,0.0,0.0235,41.425,1.3487,-7.8481,3.3408,0.0004,1.3336,88.3687,0,5.8888779583328805,5.936553664499985,7.90718621786024,5.989564242672682,0.9588903454929724,1.1402979101552164,-1.4179914478631452,4.143068057502545,-0.5593158329264247,2.366254486549637,1.228938550343684,-0.6256754654449326,1.1342689658761445,2.2107986973633373,-3.0407296394847267,1.6674237616327536,-4.879607031689852,0.5836670799411242,1.9876140403045939,6.793096108972767,-1.6895639569133853,2.012954456657475,,0,3,3
362,40.2065,-88.3843,7.52,0.1845,0.0642,46.15,-0.2381,-9.2484,4.0365,0.0537,6.2619,69.6496,0,5.8916442118257715,4.681015790441148,9.661045253831935,5.373934913006625,-4.275866438845491,1.7204603690102274,-1.331048886893912,3.9069762921664934,2.0695932056250217,2.70137463568012,1.2825991247811255,-2.0541637344955674,2.079041461658496,4.531195281903498,1.2051021663564945,1.6531102408902867,0.03072317264284048,1.9839488452203597,0.9463930756905986,5.348487530460613,-1.55684546231493,2.762872926381131,0.23297148311312635,0,3,3
363,40.2083,-88.3798,6.722,0.0583,0.0391,46.15,-0.2381,-9.2484,4.0365,0.0535,6.0952,69.7383,6,5.8944028342648505,4.98801401813957,8.181315310130893,6.3803682694169215,-4.135166556742356,1.6209513773919912,-1.1123056158001123,3.4084013705106577,2.116303706412402,2.4343411606613747,1.2877439373906134,-2.007679175452945,2.097281459808167,3.1937590223219896,0.9930295260930445,1.8666040747626809,0.17747650513075494,0.26067052320493106,1.0461604286656854,5.366910158013648,-1.5343304399472948,2.1974356661665158,-0.467564217881613,1,3,3
364,40.21,-88.3756,7.075,0.1108,0.0428,46.15,-0.2381,-9.2484,4.0365,0.043,6.5037,69.6586,4,5.8971538676367405,5.092023557641789,8.392462841460496,6.312766944194827,-4.135166556742356,1.6624477327477154,-1.075286463364613,3.4730373075518557,2.1324845544170463,2.6505764434289736,1.2959592849383095,-1.9632597873904263,2.0913454086826597,3.3757428121896873,0.8492958630498767,1.937460263399609,0.10813665860457813,1.0135626226283616,0.9234649356221554,5.373656723093852,-1.2751108321592757,2.3000518871356896,-0.3710749729521986,1,3,3
365,40.2117,-88.3731,7.231,0.0744,0.0457,47.95,-0.401,-9.3194,4.0381,0.0424,6.1328,69.5668,6,5.8998973535824915,5.2894753912418695,8.363581859448104,6.324223290095805,-4.141436169755951,1.7211581620445082,-0.9610266257155465,3.5086546974972292,2.1914970954701576,2.8707301176408757,1.317024665606418,-1.9442115924197318,2.069820406635781,3.816859214908387,0.8736754637328065,1.927993456551334,0.09430967947074131,0.5371948787860589,1.178747299773861,5.384999522683761,-1.2928040180325517,2.4531063372382023,-0.18298736281943573,1,3,3
366,40.2116,-88.3705,7.462,0.1381,0.0643,47.95,-0.401,-9.3194,4.0381,0.038,5.8863,69.7447,0,5.902633333401366,5.312247391664861,9.629428951080467,5.668435050624473,-4.275866438845491,1.6581709321136742,-1.0073101302613237,4.208159736317098,2.2403159947671676,3.5683545379363375,1.3278174313609148,-1.9554555618988447,2.054892668758423,4.597427286963582,0.7693672064713544,1.7341127008683292,0.041429809763139556,1.4993328257455172,0.8776746359030622,5.394581636518101,-1.2248560152423602,2.844409258777725,-0.15356600626725422,0,3,3
367,42.4308,-83.5442,6.055,0.083,0.0362,44.9,-1.8952,-10.8006,4.4699,0.7839,16.073,7.3588,6,5.905361848054571,4.218119978022154,7.165019869882794,5.191209213550191,-3.2314546070750607,0.8085273316000184,-1.8865098057738656,3.2782271658182585,3.4859857340068983,2.091160110259019,2.135928202166236,-0.8923300944293117,3.052774013921188,3.2292102403672582,2.4574241072933374,1.1888794708782808,0.31254540217647026,1.216513835820247,2.687827085413176,5.684327786822066,-1.5630315396199446,1.9988413869949144,-0.4909485235519683,1,3,2
368,42.4277,-83.5411,6.546,0.099,0.0355,44.9,-1.8952,-10.8006,4.4699,0.6706,16.7297,6.8507,8,5.908082938168931,4.561894141081206,7.500732062995576,5.276235343401834,-3.2314546070750607,0.8773835695586716,-1.6971768267421072,3.1559828823564655,3.5113215331690038,1.9487489729220135,2.1104555952090056,-0.9011558442898849,3.0509493597918715,2.948939363543958,2.411645754660647,1.219501605943563,0.23996133624036925,0.9108760991726561,2.4509447514639104,5.678191124989292,-1.516403046466911,2.5236224277906745,-3.6399989647262085,1,3,2
369,42.4261,-83.5369,6.206,0.0876,0.0345,44.9,-1.8952,-10.8006,4.4699,0.6248,16.3241,6.273,6,5.910796644040527,4.434947541281746,7.304046771182635,5.314789945579057,-3.2314546070750607,0.9087826163838334,-1.6966311241364778,3.176001726221815,3.546203520186343,2.1816257682681277,2.1078346161810537,-0.9197968712034427,3.0540860837340627,2.8067666940412326,2.3956746271707736,1.239590881927682,0.22386329223855853,0.6275948123197095,2.334432536433166,5.682320471356869,-1.820158943749753,2.1268736412396967,-3.0560257932397983,1,3,2
370,42.4338,-83.5322,5.917,0.1198,0.0405,44.9,-1.8952,-10.8006,4.4699,0.7195,14.4746,6.566,6,5.91350300563827,5.064600615438068,7.181245496773043,5.089220940771792,-3.23907853218572,0.8219360953928625,-1.6440293572037195,3.43040013347025,3.5868190426727327,1.7173591466518048,2.1040487847726768,-0.8964881045779755,3.0522496486391604,3.346744715747265,2.378406596214508,1.3544166222218679,0.421272838313678,1.3852187828929574,3.064409095102422,5.690798547097907,-1.3015856331929365,2.3580008782272577,-0.2943337425916089,1,3,2
371,42.4282,-83.5311,6.02,0.0912,0.0316,44.9,-1.8952,-10.8006,4.4699,0.618,16.5474,5.6186,8,5.916202062607435,4.263098099433293,7.087647888270027,5.098424535137851,-3.2365307601069215,0.8399279117681402,-1.741827100479846,3.175400312882382,3.585819068904503,1.664645535830195,2.019691537274062,-0.908818717035454,3.0423391036022216,3.0329558013519575,2.3882947898322024,1.1440954032705217,0.2667392954318559,1.2928349675536104,2.9081298128178683,5.662543726639604,-1.7181373293574413,1.9414860916144452,-0.9677362723845625,1,3,2
372,43.283,-76.9191,5.823,0.2255,0.0254,130.8,1.1739,-6.6552,4.378,0.1585,21.5056,12.5443,0,5.918893854273146,5.152759661138798,7.035387606283989,5.200320781586404,-1.1513803542067655,1.03047619290114,-1.5005835075220182,3.17818715479318,-0.689354382321249,1.2919562087438,1.4529712193841706,-1.566857464898982,1.0404533744945774,1.6161354338818217,1.7867469274045107,1.5258823753269442,3.9452353196342433,2.830604060481783,4.037883552198392,4.416065676897304,-1.3641415564787573,1.9733446438480848,,0,1,1
373,43.2907,-76.9058,6.653,0.0816,0.0259,130.8,1.1739,-6.6552,4.378,0.2935,17.6078,11.2332,0,5.921578419643816,4.229979158229665,7.712525807659266,5.423195615982561,-0.9923621688254506,1.1077371964451102,-1.3586791940869172,3.583574492468513,-0.4884120289290906,1.5971628815584877,1.25061781214898,-1.3919100999055263,1.105488592607542,2.7708997968078197,1.933866485852885,1.6214455315583773,4.028973694780433,2.3564101796889534,3.0578428496168946,4.331391018705302,-0.7685174875847219,2.4327884538591977,,0,1,1
374,43.2845,-76.9092,5.145,0.1066,0.0476,130.8,1.1739,-6.6552,4.378,0.28,21.6357,12.4589,6,5.924255797414532,4.417949849743629,7.3911175331533405,5.153766626161041,-1.1406850650900175,1.842991095047472,-0.981896488972149,3.545133209939445,-0.7064350748868807,2.6152548564475007,1.4313872224907918,-1.5530575789979928,1.0789536510049254,4.202340601833608,2.020248706867017,2.1745357890815282,3.9107121466280454,2.998832462996772,4.569863164343425,4.772970146263026,-1.4118173183509766,2.7801661905751387,0.05103421977373596,1,1,1
375,47.9479,-97.3044,8.188,0.1719,0.0536,9.95,-11.1442,-21.9384,3.6054,0.0296,0.9585,47.1484,6,5.926926025970411,5.967833776813487,9.44982806711729,8.02395057655233,-6.074846156047033,1.742359118932928,-0.7440195109337019,5.614213648360986,0.949841555385237,3.0894320664720314,3.5748172998843555,-3.6573807870545654,1.5371682495540184,4.4734508648556,1.9994373749302552,2.0136088501315514,0.42245332113701944,-0.37178858174878054,0.38784409935076186,5.557599964478119,-0.5349475658864005,8.99374584143446,,1,3,3
376,47.9655,-97.303,7.764,0.1643,0.0762,9.95,-11.1442,-21.9384,3.6054,0.0447,0.8284,45.1953,6,5.929589143389895,6.05529297243719,10.423245175960746,6.988676892612345,-5.472670753692815,1.509219707957189,-1.4779711496917947,4.229788499766071,0.880041599199034,2.6316082252283968,3.6092841463421363,-3.009831197933493,1.5064080121145564,2.702213198901577,2.1145432062651848,1.3948823783064244,0.5488148096700254,-0.21865364604135773,0.7335210746982185,5.551640886363379,-1.1884275929904735,4.220157494017604,,1,3,3
377,47.9571,-97.3009,7.383,0.0743,0.0414,9.95,-11.1442,-21.9384,3.6054,0.0476,0.8499,44.7228,6,5.932245187448011,6.5826706368853545,8.731553595573299,6.7269327980123474,-6.074846156047033,1.5996299714430147,-0.8663107995691344,3.865459560278777,0.9104738465525902,3.094074216552671,3.6022016578437075,-3.259697819388456,1.4498323819238783,2.5982502159366643,2.222209830030128,2.004623702245328,0.5214687838644706,-0.4998856837276563,0.867394562086326,5.566204811671638,-0.9589373065956277,2.714827185381234,,1,3,3
378,47.962,-97.3028,7.586,0.0956,0.0437,9.95,-11.1442,-21.9384,3.6054,0.0456,0.8542,43.9911,6,5.934894195619588,6.22410882326723,8.60167535931804,6.995993236747241,-5.991464547107982,1.6573515020480991,-1.0398717936455097,3.7654816345709765,0.9114389811431306,2.8559068291626217,3.613878390965456,-3.125840958901011,1.4977462864140336,2.33416127642879,2.231636739368982,1.9081044343194147,0.5178409586598957,-0.2061635312795255,0.9911013142823305,5.555282466337757,-0.8884324037457586,2.693985082777376,,1,3,3
379,47.9657,-97.3046,7.478,0.0888,0.0467,9.95,-11.1442,-21.9384,3.6054,0.043,0.8342,45.407,0,5.937536205082426,6.205469871723161,9.0574164859962,7.433482480675068,-5.472670753692815,2.1044755593994777,-0.34361770478208414,6.307680503548104,0.8794607586234374,4.250034057465376,3.604388534465037,-3.017977882501311,1.5108323086799782,3.1405250184555316,2.1173272294678047,2.3584643557356135,0.503438405331973,-0.2743052754101423,-0.09310261826232426,5.541538017291425,-0.5467982842248083,5.688270788092111,,0,3,3
380,37.3783,-118.1636,7.962,0.0,0.0,218.05,-4.0445,-17.2726,2.5121,0.9776,26.7038,0.0,0,5.940171252720432,2.879142275944616,8.449964954901905,3.7219998674471526,4.240729451920066,2.3475106563470383,-3.165335057940171,2.919962922073603,-1.817077277212345,1.0560874562531086,-inf,0.6388493771520961,-0.2635749971085478,2.001196176152103,-3.3581378922017087,-0.17614069771887347,-8.517193191416238,0.0701788346212465,0.6534183383309484,8.006854115933098,-2.7135653817903203,1.1835353755859475,,0,5,4
381,35.71,-114.7217,8.787,0.0972,0.0412,44.9,15.6848,5.2329,3.2296,4.5023,0.0004,0.0,0,5.942799375126701,4.721633239740436,9.004404478543337,4.617083934609129,4.3298632250036935,-0.14502577205025774,-4.147745338949216,3.144746929418665,-1.1307223425863433,3.095129544357044,-inf,2.6989892746116966,-0.5315386653635323,2.2608355851329147,-2.2956094792576205,-0.9931717762101128,1.3049487216659381,-0.21877809380456978,2.223422830947815,5.655152297688134,-4.6356293934728,2.5608641010765103,,0,5,2
382,35.7102,-114.729,8.807,0.1393,0.0535,44.9,15.6848,5.2329,3.2296,4.9318,0.0004,0.0,0,5.945420608606575,4.683533946556855,9.423478766214295,4.769835111189045,4.344361111585386,0.3802840429109055,-3.402197881995739,3.5235772431145187,-1.115351612672408,3.452308659485696,-inf,2.612471318533864,-0.7375171282958859,1.6883599924389336,-2.3444492970927446,-0.4669682407022142,1.2499590411626338,-0.6570081339440722,2.2755632698977384,5.788705561574039,-4.268697949366879,3.2334096946452378,,0,5,2
383,35.7118,-114.7625,8.602,0.1396,0.0565,53.05,13.2681,3.0865,3.2329,1.9196,0.0002,0.0,0,5.948034989180646,5.242786157503753,9.521847522282288,4.9255536902597195,4.4545344880343585,0.1892144130511254,-3.2623053827955366,3.492721615931577,-0.8994336148077322,3.4345160968549804,-inf,2.2152282017757945,-0.871078389052607,2.2564364369680656,-2.997734276224664,0.010346292054144267,0.7057672119160475,-0.4557063245449111,2.5303180966420626,6.197706060346835,-4.268697949366879,3.0517628293789167,,0,5,2
384,43.8253,-115.7731,6.231,0.0251,0.021,44.65,-0.8868,-12.3252,3.0229,0.0315,70.4716,0.0004,0,5.950642552587727,4.900893342097425,6.718765901598586,4.54393712911258,3.3253273451639727,0.7224632348939983,-2.1244389076105716,3.275203226846753,-1.1542307124311217,2.1166650694778024,-inf,-1.166034964985544,-0.010151351056375355,2.7688504937621286,-2.6780060797538336,0.611503191519435,-5.843044541989709,0.9841362787692223,2.3170499704045677,7.173605767195986,-3.733876820044672,1.3096832587480502,-0.3875113208503964,0,5,0
385,43.8071,-115.7502,5.741,0.0331,0.0302,62.9,-2.1726,-13.7645,3.0392,0.0413,69.3201,0.0002,0,5.953243334287785,5.44652398683242,7.423712135427634,5.280058686751276,3.38174269382802,1.5836892424113227,-1.4134600291926602,3.6887619472102706,-1.5755196942306398,2.4659276831901975,-inf,-0.9115519775269817,-0.5873467616737338,3.466860270461436,-3.022076248893593,1.4307417758551857,-5.843044541989709,1.7688490176449487,3.1312111436127132,7.294404472832661,-3.167707538293801,1.8135861904541621,-0.0013194200088229575,0,2,0
386,45.0969,-108.2923,7.706,0.0,0.0,8.65,-2.1929,-17.759,4.6177,0.0258,26.7249,0.0004,0,5.955837369464831,5.866719583371524,9.148178022837877,6.743184127469494,4.0700518696530565,2.1495038411248077,-0.7841665789471138,3.4909801924566106,-inf,3.7851051238203786,-inf,2.6089367982048506,-inf,2.4525125819769964,-2.34236596300589,2.0577709207694403,0.008166562666393401,0.3797369595354331,1.3394909720051922,7.3885133711257325,-3.0386397745652673,2.846506944249226,,0,2,2
387,42.8933,-115.6438,7.852,0.0474,0.02,20.225,2.8068,-9.9348,3.2109,0.039,0.0,14.5745,0,5.958424693029782,5.709688002648888,7.227414828264198,5.017310962158341,2.4359527222100734,-1.2808538486618937,-3.4420193761824103,3.3434517366121757,-1.6154559847596635,2.8603878097373454,-0.6757002669562246,4.251388196276224,-0.396455813950577,1.7095908923839387,-0.07623330599958908,-0.6641710723234281,0.37163251957171245,-0.7135539903376079,2.66898360940494,6.787213441328647,-4.755993075722675,1.1317891333626668,,0,5,2
388,43.3642,-116.4143,7.484,0.0869,0.0397,42.8,1.8632,-9.5932,3.2417,0.0088,0.0,15.8552,0,5.961005339623274,6.454739967635147,8.53380927648693,6.16720700904151,2.352213001395863,0.6016895700711103,-1.7567785003328094,4.898645445480635,-1.3708147902715042,3.61803308023793,-0.0365602553118024,4.257767832680295,0.4206164118755081,2.9283684316204575,-7.418580902748128,1.137223841962218,-1.454573201873185,-0.059007180580032424,3.0622921877992395,6.817458511000978,-3.6045383056801854,3.008919932857564,,0,2,2
389,43.3449,-116.4143,8.305,0.1582,0.0512,42.8,1.8632,-9.5932,3.2417,0.0036,0.0,11.5289,0,5.963579343618446,6.485661731508811,9.266783198733645,6.126598841898165,2.592272653110427,0.3473415227576562,-2.2367973524560427,4.736577323980496,-1.4610179073158271,3.14324669634254,-0.19200832238349846,4.2807231558789836,0.2682698689303196,2.5186556898343744,-6.502290170873972,0.757295000383697,-0.8022926278207433,-0.2608454184982213,3.417349563332123,6.79158094866517,-3.2213789550863194,2.860548087246747,,0,2,2
390,43.3311,-116.4133,8.202,0.1022,0.031,42.8,1.8632,-9.5932,3.2417,0.001,0.0,9.7517,0,5.966146739123692,6.427932721449538,8.410883069469488,6.0553509025067,2.96589143154297,0.19729226772377614,-2.102096232244642,5.349158283628401,-1.6960857191597725,3.3974771367914,-0.31101893781621887,4.2190987980555725,0.2828453945602537,2.7648022360851585,-6.16581793425276,0.7908635540660145,-0.48142864691520315,-0.3897886287231568,3.368154082272249,6.777954063445712,-3.9271366432381942,2.8510994878582943,,0,2,2
391,43.2519,-116.3857,8.407,0.0777,0.0485,39.7,2.4216,-9.339,3.2569,0.0,0.0,6.0928,0,5.968707559985366,6.3494090598031425,9.271117462168723,5.577240314628409,3.6113772665845065,0.11413193404491263,-2.9838037026887174,4.526975103736341,-2.387054249620496,4.1661364018294895,-1.6059440231798447,3.9857714844005083,-0.3173168775814717,2.9953572032239077,-2.521985658029421,-0.23546920100484667,0.6741682139621424,0.27376061711073607,1.9628655897047267,6.5563094962604165,-2.0738571633859353,3.1038554694939036,,0,2,2
392,43.2549,-116.3886,7.88,0.0534,0.022,39.7,2.4216,-9.339,3.2569,0.0,0.0,5.9534,0,5.971261839790462,6.017811156944114,7.896548944195505,5.3685064556147015,3.6099390553413153,-0.039260713953302606,-2.376231633162344,3.7749791656628853,-2.4698210123699593,4.408037889668208,-1.5915979943057694,3.9925222242692167,-0.31979212637001464,2.474578497569328,-2.528231774526374,0.28848175262234527,0.5861742545558394,-0.4220519117125634,2.1651604170823733,6.563079485010236,-3.6651629274966204,2.164046901530206,,0,2,2
393,47.2136,-103.7429,7.818,0.1325,0.0968,5.85,-5.1165,-17.1932,3.9743,0.0449,7.0303,0.0445,0,5.973809611869261,5.516361940142423,10.134528449562987,6.488274103102335,3.9285064046865,1.7260291270427348,-1.3614066456121117,3.736394996774591,-3.673006104957646,2.0436977769297915,-inf,3.7269167750270538,-2.445301395195641,3.405962676255956,-1.1184069159962893,1.4316500628406879,-2.820099704910833,0.2684227975129697,0.8348203388760909,6.547086656629637,-1.6281111776997217,3.034702955452063,,0,2,2
394,47.2081,-103.7491,7.957,0.1296,0.0906,5.85,-5.1165,-17.1932,3.9743,0.0403,6.4757,0.0415,0,5.976350909297934,5.278056494273663,10.074500916207404,6.270885969142256,3.952350797850659,1.6950833569625938,-1.8937921947932066,3.647536490579554,-3.7172789286356345,1.62794558398984,-inf,3.713576944741191,-2.5717725828096625,3.863616067818035,-1.4200579912726998,1.0952064955332768,-3.160606916744225,0.8743431040663897,0.8858315243894465,6.595794175070184,-1.8413699697813894,3.1403476363979106,,0,2,2
395,44.9392,-118.429,5.876,0.1055,0.0345,26.925,-2.751,-13.59,3.0901,0.0,85.2597,0.0,0,5.978885764901122,5.885965132915312,7.441255578233234,5.891253527783892,1.6637177426804333,0.5100653348195819,-1.9470107544993465,4.231070015067624,-2.1901496636642577,1.7758333186777957,-inf,1.9941559473974755,0.41025362483996164,4.066152542174748,-0.7005746963887419,1.5769560421888467,-inf,2.3075626842068244,3.8430565621633948,7.41254069738085,-3.519980917652122,2.831612062689242,-2.2599086718734243,0,2,2
396,35.6617,-85.3518,4.199,0.148,0.0039,170.125,7.1603,-3.3842,3.7655,0.4093,73.3053,0.0052,0,5.981414211254481,3.7940094432025546,3.6700278744285746,2.931599003624389,1.2477217112559509,1.2715566836494674,-1.6565295199679508,3.6365777567220947,-0.658745753842613,2.040011806683011,2.5172528258272115,1.581100164402345,1.2961781691767822,4.525895350092214,-1.2194249088848577,1.6256655295387512,0.07213459775919909,3.4464033525000413,4.891980128244868,6.214127983185314,-1.283016011666389,3.304495567316844,-2.7800502355120464,0,1,1
397,35.6657,-85.3511,4.635,0.118,0.01,170.125,7.1603,-3.3842,3.7655,0.4093,74.4021,0.0042,0,5.983936280687191,3.4287639093799607,3.259629977087219,2.3286133985151727,1.183198505109459,1.0020646768938808,-1.9234639602254833,3.7445861202334774,-0.7721903879003982,2.083010166556861,2.5062522038073785,1.5303081212587955,1.2113455586553492,4.425908343490597,-1.252113179653871,1.3686903151715297,-0.06699486882427837,3.061337413151794,5.076150837791809,6.233606480831506,-1.0347927759551556,3.0690199093238104,,0,1,1
398,35.666,-85.3576,4.187,0.0554,0.0218,170.125,7.1603,-3.3842,3.7655,0.4224,74.0723,0.0476,0,5.986452005284438,3.7594357694520317,3.44775012403425,2.4317431866719343,1.2456232555811233,0.9690729173131245,-2.0241960674538575,3.7233799097441693,-0.7203128486327148,1.7741384604706525,2.4806810679119744,1.569344818867656,1.2102132919153903,3.710513736239086,-1.4375876555074412,1.366984112585391,0.14097859325957215,3.281707890838997,4.852014638797546,6.199738085755463,-0.9495890172756697,3.1552925806416496,,0,1,1
399,35.6683,-85.3615,4.834,0.0918,0.0163,170.125,7.1603,-3.3842,3.7655,0.4216,74.3209,0.0628,0,5.988961416889864,3.459906444476169,3.978402331244692,2.3008435774357427,1.2580631832228089,0.7377858821783256,-2.0619946280761154,3.5484212694183346,-0.7348028558287778,1.7951204813602337,2.4665050406074482,1.5611086420368145,1.2349771631886262,3.2119237148555606,-1.5573199581719936,1.1135337413451116,0.0021975835434872013,2.4820860088512275,4.800464728530479,6.241483692427547,-1.2211189631609065,2.8231570664144146,,0,1,1
400,35.667,-85.3461,4.588,0.0738,0.0125,170.125,7.1603,-3.3842,3.7655,0.3904,74.4411,0.0038,0,5.991464547107982,3.6585156029074155,3.591112258316436,2.35754665106802,1.1158626420746374,1.2392723783128687,-1.9477117710019414,3.6447629762379976,-0.7730565637882473,1.7591157468429863,2.551622486353065,1.4494099954339659,1.2282946164710016,3.3368366225017656,-1.2177337195759732,1.4219027885872582,-0.16099068609212575,3.327439604593233,5.068580879516827,6.257552638747504,-1.2320294021084612,2.9599651897513723,,0,1,1
401,39.9478,-104.7483,7.691,0.0,0.0,14.6,6.0574,-11.1335,4.6644,0.095,0.0682,45.8754,0,5.993961427306569,5.630151721948497,6.097912021811729,4.0445151081779915,-0.4411441005651824,0.18564934688662926,-2.215490386143112,3.9869319424381433,2.4862390950217788,2.897799658169332,0.6348292712354303,2.801413031506418,2.191128254687834,1.0422535549987253,1.5455178666678684,0.4269003888282294,2.231293152099805,-0.4687244477473553,0.38294679667756204,7.34874195915738,-2.785471348070795,2.0015070268719275,,0,2,3
402,39.9458,-104.7464,7.054,0.0,0.0,14.6,6.0574,-11.1335,4.6644,0.0869,0.0682,46.8129,0,5.996452088619021,5.231621854109768,5.770855905194427,3.767149822891586,-0.5198663684181397,-0.12579000605829976,-2.482908647125327,3.261885504659048,2.46285699982624,2.233738639358906,0.7391716188712245,2.8477599682032193,2.175456018863071,0.9202827531436925,1.5531638133549237,0.27368456280792725,2.057080895441134,-0.751412088691921,0.5398211606072432,7.34767334227068,-2.650725134482941,0.8075467208684415,,0,5,3
