,Latitude,Longitude,pH,Copper (mg/Kg),Molybdenum (mg/Kg),Precipitation (mm),Max temperature (℃ ),Min temperature (℃ ),Wind speed (m/s),Barren (%),Forest (%),Pasture (%),Number of Listeria isolates obtained,log of Sulfur (mg/Kg),log of Open water (%),log of Shrubland (%),log of Moisture,log of Total carbon (%),log of index,log of Total nitrogen (%),log of Sodium (mg/Kg),log of Grassland (%),log of Iron (mg/Kg),log of Manganese (mg/Kg),log of Organic matter (%),log of Calcium (mg/Kg),log of Elevation (m),log of Cropland (%),log of Developed open space (> 20% Impervious Cover) (%),log of Wetland (%),log of Developed open space (< 20% Impervious Cover) (%),log of Potassium (mg/Kg),log of Magnesium (mg/Kg),log of Aluminum (mg/Kg),log of Phosphorus (mg/Kg),double log of Zinc (mg/Kg),binary_listeria_presense,scaled_cluster_kmeans,cluster_kmeans
314,37.6023,-104.833,7.965,0.0,0.009,13.425,4.7774,-12.6665,3.56,0.0,9.136,0.4,0,2.2362529643036977,0.5495077303583346,3.81234188697416,-2.184802057337662,-0.35268292266919493,5.749392985908253,-2.8524981054680834,3.8266938490752738,3.639628808939398,-0.19188716166365558,1.9160251507604777,0.4240905722313293,8.401753764861406,7.579106647171625,-2.8302178350764176,0.7199838345135049,0.06840603266406037,0.7944846144658623,5.3145331767428905,5.398311559216176,2.8693013272768733,2.3313571780878015,,0,2,2
315,37.608,-104.8288,8.092,0.07,0.0315,13.425,4.7774,-12.6665,3.56,0.0,7.9408,0.4212,0,2.8177473001751636,1.00202796415272,3.7607139510230403,-2.308603165319609,-0.1029190540078415,5.752572638825633,-2.8455896151242714,4.6250012442526565,3.681126981200546,0.47642049704181333,2.821480071765993,0.5224181698017979,9.517843939193211,7.576671240493338,-2.820099704910833,0.8120851046314591,-0.12160282175924887,1.1138949121992665,5.835184059182096,6.303510702580448,3.2004837223141065,1.4056802349197277,,0,2,2
316,37.1442,-104.5679,7.735,0.0,0.0,23.05,5.4206,-10.3216,3.5863,0.0,52.845,0.3794,0,1.9423753375351815,1.5243374357836341,3.4797620745328186,-1.7481254322079938,0.024107075343233104,5.755742213586912,-2.4901202168408876,3.856565262274713,1.3052198713422198,-0.4012241138509099,2.274103310558395,0.7779937159700638,8.29390432954496,7.57153543890927,-2.4721878773802257,1.0392514512729611,0.21776913497675487,0.6356239943162791,5.759538794911055,5.4088483920518025,2.9087136238106424,2.140289667929059,,0,2,2
317,34.521,-112.3931,6.291,0.1941,0.0549,115.875,6.271,-7.4145,2.6939,0.0158,58.0377,0.0,0,1.7889221144078946,-0.7835096206403366,3.232360496633186,-1.4304552569056603,1.0142156720293598,5.75890177387728,-1.9234639602254833,4.0803893056828,0.3101282612816109,0.5550912820639768,2.232891976392701,1.3860693358035931,7.758705632316986,7.435278715090829,-inf,2.0485312015222488,-2.388142981355692,1.9371000250620318,4.8200694463351414,5.713111820658973,2.7031917512584833,1.563749931514684,,0,4,1
318,46.8706,-117.1531,6.211,0.0,0.0109,39.45,0.3935,-7.3516,3.3402,0.3488,5.9135,83.0332,0,1.9814841109968198,-4.667045589706179,1.2317144225075947,-2.355985869721161,1.3710791953134103,5.762051382780177,-1.3004837047067799,4.182295913963678,-0.36456311678773856,1.9762176307445312,2.5663560598992583,1.917437185648776,8.008493938653524,6.773709468353072,1.099378661596011,-0.3102003838823833,-1.9797772185668907,0.9931406557258755,6.210796443285705,5.948382448391948,3.0617259853878136,3.198542496775261,,0,3,3
319,46.8639,-117.1635,6.602,0.0,0.0162,39.45,0.3935,-7.3516,3.3402,0.3185,5.7672,80.4775,0,1.9403087763312938,-4.518992489747039,1.4206957878372228,-1.4762190686478776,1.6467914989754493,5.765191102784844,-1.1053348344289364,4.11799435484192,-0.41612168829669327,1.6786840851709148,3.073054360616305,2.1284102613358598,8.200246935985062,6.96212982144547,1.652669800826101,-0.2774677500448093,-1.565899610419617,0.891506115051524,6.198014177716567,6.0715009470693175,2.381553377527855,3.1202260749018165,,0,3,3
320,46.8688,-117.1569,6.479,0.0,0.021,39.45,0.3935,-7.3516,3.3402,0.335,6.2513,82.2938,0,2.0211501333027315,-4.439655747510518,1.2811838142172718,-1.4841277214686537,1.7482254672043265,5.768320995793772,-1.0604498275737608,4.270238562013542,-0.3840461407348643,2.4541896771259397,3.08925449227173,2.225077502527039,8.12604945120518,6.80391582814069,1.2367787560511134,-0.33170362454611085,-1.9470107544993465,0.9247746415224652,6.1762326918965735,6.117681693228976,3.2562486779330024,3.114812245602448,0.07709322905118787,0,3,3
321,47.0234,-116.9091,6.109,0.1786,0.0364,40.125,-0.0429,-7.9565,3.2059,0.4546,37.1346,21.0853,0,2.140959881658253,-6.2659013928097425,3.280922493919544,-1.6607312068216509,0.9244572945405486,5.771441123130016,-1.783791299578878,4.404351812955478,1.9964946208589096,3.4788773001465034,3.8476956619909948,1.409204898952993,7.267991334629148,6.715286411935846,1.466190904265759,-0.8955081926916266,0.026349775322781963,0.46517951188024337,4.62893065695234,5.261353544698561,3.303955670985859,2.2007848985309764,-3.114525104706876,0,2,2
322,47.0261,-116.8963,5.85,0.1808,0.0299,40.125,-0.0429,-7.9565,3.2059,0.5248,40.4823,16.8578,0,1.8495880288405275,-6.502290170873972,3.294821535916326,-1.8891518152367044,0.48778215059737806,5.7745515455444085,-2.3005870903313728,3.8038719331196913,2.0922713861179365,3.180110048215615,3.3206703900754255,0.9408662644401962,6.893074948296225,6.779728706992059,1.4300480540098133,-0.8444352947737269,-0.45539091687789013,0.5959752688076717,3.7487296584995247,5.068239830630898,3.2539842479814842,1.272229404831918,,0,2,2
323,47.0226,-116.8916,6.635,0.0859,0.0466,40.125,-0.0429,-7.9565,3.2059,0.676,41.4639,16.4117,0,2.307741774428977,-6.645391014514646,3.2522912584076042,-0.8472311959426605,2.043762549222818,5.777652323222656,-1.162191270310981,4.364156663593965,2.198013155215826,2.321181110276118,4.600667062127874,2.37333242451552,8.407192705504151,6.7944521933474595,1.3875435805203225,-0.764428382564909,-0.6367668471238376,0.46429989382905695,5.5960996348602885,5.6288282984189255,2.941064872211683,2.8786814697504197,-0.46858870512191225,0,2,2
324,43.821,-70.083,4.2,0.0,0.0012,101.55,-0.0013,-11.3674,5.6567,0.2084,37.703,0.0034,0,4.2009932478326375,3.719801404516624,-1.2514138789260725,-0.4395908228375403,2.4466767789216637,5.780743515792329,-0.7435987240560435,4.285426247910396,-0.2970592342643779,5.605700958243574,3.5802692193898875,2.7055002861639728,4.62286274551901,1.9139771019523042,1.5734998056284712,1.3816837485622073,1.7324870577629836,1.6752631054542713,4.776959809497635,4.43970456631886,6.030666750474573,2.766010885629544,-0.09445336649535023,0,1,0
325,43.8236,-70.0914,3.791,0.0,-0.0007,101.55,-0.0013,-11.3674,5.6567,0.187,39.8445,0.0034,0,4.807339303709218,3.6435080642700814,-1.1903986842988181,-0.5230669101883446,2.4212921460592685,5.783825182329737,-0.5296687115674706,4.101995221152624,-0.24156213683822783,5.265092999324302,3.0037351648225874,2.737272377112214,4.1460384430308626,2.363680192353857,1.6169099272728014,1.439432203282743,1.7679277359747092,1.7111818963173844,4.581693758544661,4.118825770354303,6.0568655087368155,3.0619506329728607,-2.3224435710819247,0,1,0
326,33.3404,-112.0873,7.162,0.1649,0.0292,69.85,15.6081,1.6258,2.7361,0.1131,0.0,7.3776,0,1.5949129338175367,-1.311186888633085,4.038519964336382,-4.034190639402354,-0.2546342184055806,5.786897381366708,-2.533256910729047,3.658814498798534,-1.6697188433190304,-0.8806823044067874,1.7882533298987673,0.28050638870268546,7.3849958458102885,6.116929115217096,-2.10537492370634,3.26752502672196,-0.6182252540426859,2.128493576320108,5.450901105078035,5.340158201873688,2.653868528838225,2.996911577901184,,0,5,0
327,33.344,-112.0581,6.102,0.3408,0.0384,79.1,15.4619,1.4445,2.7154,0.0848,0.0,4.6004,0,2.752545440988761,-1.5682959691029252,3.9522393765955948,-3.085656981081978,1.0545210671551428,5.7899601708972535,-1.2013096869064523,4.253717297637647,-1.8213942743577458,0.3169252909214222,3.3978651693374804,1.7051843606958648,8.15783502227491,6.569299075599747,-2.3289290683336477,3.5245559561850572,-1.2935328810385796,2.149701942844862,6.066962249567616,6.07128330663008,2.554378295533152,3.09344864706006,-0.3846781726833414,0,4,0
328,33.9794,-116.081,7.582,0.0,0.0134,133.975,10.5358,-4.0255,2.9792,0.0474,0.0382,0.0,0,0.8386750765248876,-inf,4.347919027287422,-3.835061964292018,-0.9996723408132061,5.793013608384144,-3.448288989196006,3.318941949941626,3.086390741813717,-1.1141321003261466,1.4264761507527224,-1.4784096500276962,6.786436437224249,7.207570940807153,-inf,-2.482908647125327,-5.572754212249797,-0.4913498472653339,4.50710521522906,4.540287072151942,2.0829852553032007,3.2871324253741827,,0,5,4
329,34.2855,-118.222,6.334,0.0,0.0167,205.25,12.9606,1.0561,3.0308,0.2087,1.115,0.0006,0,1.4985733885859434,-2.491327217590923,4.379185101339225,-4.011843340710357,0.6881848887301304,5.796057750765372,-2.2246985543369746,3.530124022002494,1.7141942456104438,0.2820160508251542,2.426853718339383,1.060910421484098,7.652956007363741,6.492133768789587,-inf,1.9719120087371695,-1.1378730026214123,1.751423467705181,4.40048154047581,5.047941997213231,2.3258425298707914,1.5109205952582685,,0,5,4
330,34.2831,-118.2104,6.562,0.0,0.0241,205.25,12.9606,1.0561,3.0308,0.2074,1.4418,0.0006,0,2.2920598969375345,-2.5613558219514063,4.413963674626062,-4.358310108056566,0.9864882108634047,5.799092654460526,-1.4592952540043809,3.906620437805684,1.0153393694742883,0.8048674301703532,3.561920700014712,1.4553772285570852,7.705152829215821,6.5818173610758235,-inf,1.9746641892825902,-1.5702171992808192,1.705529604959608,4.849646957349426,6.039340722288132,2.754125572442933,2.760035256168161,,0,4,4
331,34.2999,-118.1592,6.582,0.0,0.0157,191.275,11.7061,0.0223,3.0272,0.2544,2.5456,0.0,0,1.2058510393377084,-2.5182566294695543,4.523501240038938,-4.733003557497976,0.02732329564889041,5.802118375377063,-2.7211354406508654,3.3218402722457476,-0.9172912322077386,0.735008634654863,2.1816370539945056,0.03931686237695041,6.9038555850503,6.9203555609578755,-inf,0.0626930693384234,-2.7488721956224653,1.2335510238546918,4.16238164375399,3.9548008460338755,2.501370375818665,2.3428341234017087,,0,5,4
332,33.5612,-116.516,6.437,0.0,0.0,92.625,9.7574,-4.1926,3.0113,0.5009,16.6772,0.0,0,0.030044121348376644,-6.2659013928097425,4.353441957818105,-4.645992180508347,0.4341821322056586,5.805134968916488,-2.3289290683336477,3.2942838087831943,0.7645371766466184,-0.09376137981447444,1.6907044862624485,0.6279150856223297,6.203018801197107,7.343736659613437,-3.438899248846167,-0.7907600094269457,-2.3454925940053224,0.8522854018982428,3.889685367706431,3.7826680223088034,1.7869981521263445,-0.3076127079406598,,0,5,0
333,36.3585,-106.5248,8.288,0.0704,0.0337,45.225,2.7542,-15.4203,2.3222,0.3748,19.5154,0.0023,0,3.505623460870198,-0.2745684333063978,4.31805728486091,-3.947650183071297,-0.920298753271694,5.808142489980444,-4.350527967614511,2.8619608521248594,0.991472413110206,0.3445821195845928,3.5472208391920352,-1.5023788401406926,8.78188239726562,7.607883038509478,-6.2659013928097425,-1.4679383501604009,-0.15958206982446516,-0.6445475107238829,4.215080271481277,4.226417600297711,2.134379436435502,1.085797191621266,,0,5,2
334,40.6347,-110.9403,5.364,0.1222,0.0192,87.675,-7.4077,-21.6439,2.5909,5.8133,81.3274,0.0,0,3.1418479014955056,0.050217716160617515,2.076010662940376,-1.7879666709893587,2.2819639307895523,5.811140992976701,-0.9816295731824954,4.667477156567803,0.09812439799319893,3.5267369243571256,5.046994866805985,2.802602518043433,7.9864946358827655,7.940412933186227,-inf,-2.823461052613538,-0.11462552584130324,0.5771750043075246,5.225886986449554,5.821012764984435,5.008470953600212,2.5889588099218885,-0.21991828899603144,0,2,0
335,40.6353,-110.9455,5.428,0.0723,0.0146,87.675,-7.4077,-21.6439,2.5909,5.9823,81.4611,0.0,0,2.460622495433871,0.019312311032372884,2.0366514659242574,-2.304587095664719,1.8099922374891149,5.814130531825066,-1.6660082639224947,4.402984231990236,0.11902670642164097,3.2172464982361673,3.804114802725531,2.304223749662554,7.7913749156515655,7.92869427292174,-inf,-2.8404393891479556,-0.14966077455440627,0.6023468162334488,5.098616866960294,5.731397317434906,4.63046651874179,1.9022716920254839,-0.8690064312407959,0,2,0
336,40.6338,-110.9499,5.459,0.2499,0.0136,87.675,-7.4077,-21.6439,2.5909,6.0107,81.4169,0.0,0,2.741156102999205,0.009752291442678302,2.0434386457950313,-2.2818025538115174,1.927891643552635,5.817111159963204,-1.3149043650332175,4.269266587661474,0.1013826142886026,3.1381645604270507,4.344013192475665,2.480220687797286,7.739699980490625,7.909592315150844,-inf,-2.816749618025551,-0.14850000831844395,0.5971867894140341,5.268052985444261,5.248965344566061,4.222010453041211,2.1425806465911217,0.8316518688848588,0,2,0
337,40.9786,-105.0831,6.893,0.0,0.0,7.45,1.5165,-12.4184,5.0666,0.0304,0.1457,0.0,0,2.0400638162007643,-8.517193191416238,2.8783554054004186,-3.4326880487535263,1.1208302972345425,5.820082930352362,-1.312672221249277,3.768071800332634,4.400033532966339,-0.13914713141015833,2.48593944959995,1.4403563192184212,8.783963733966544,7.606491809979548,-inf,-3.4451492691913383,-1.8911379132083337,-0.9108058016435854,5.626658420234129,5.059688915621243,2.320140098239931,2.0797290003596305,,0,2,2
338,35.7303,-105.8582,7.231,0.068,0.0157,106.025,-1.5884,-12.7797,2.7087,0.0025,84.1286,0.0048,0,1.8761772078659562,-2.7822350992915865,2.375305674594999,-3.738069698304708,0.41653692207521414,5.823045895483019,-2.610469872763346,5.240336496936985,-0.23067181773500128,0.152034155855498,2.73851474190603,0.9601162114141847,7.609077006703479,7.865483495923374,-4.141436169755951,0.4614672982234492,-5.626821433520073,0.9737668730112176,5.314102621272945,5.511198438295738,1.3114091639281014,2.571046118998715,,0,2,1
339,35.7323,-105.8521,5.831,0.1083,0.0203,106.025,-1.5884,-12.7797,2.7087,0.0071,85.9076,0.0048,0,1.5005378064777415,-3.0704558197499274,2.261262973432108,-3.2649197633696074,1.20282214256854,5.82600010738045,-1.9561625255196646,3.4609934250081213,-0.09266368486341935,0.8733832308628786,3.2924273565233335,1.719117089235943,7.104942541603545,7.875237100021066,-4.135166556742356,0.19441480448133783,-5.991464547107982,0.8304277860939789,4.951157722499445,5.043023100637658,2.062918281377041,2.155383545254993,-0.09224575423223012,0,2,1
340,40.1373,-87.7418,6.44,0.05,0.03,60.45,0.8294,-9.2187,4.0407,0.067,29.0325,44.079,4,2.410542234499138,1.408813882549761,-3.0704558197499274,-1.4325477456373528,1.3025594288999547,5.8289456176102075,-1.519597208434311,3.3575937441800234,0.7131948758637234,1.451613827240533,3.498021566297695,1.6154199841116479,7.771809113520739,5.2156963378597,1.7038385878555846,2.0340518393810254,0.010742096531902029,1.870663066823521,4.89387673348606,5.87138512677744,2.5376572151735295,1.843719208158766,-0.5805048236948939,1,3,0
341,40.1407,-87.7397,7.48,0.08,0.03,60.45,0.8294,-9.2187,4.0407,0.0663,29.4687,43.1331,6,2.151762203259462,1.523226215615035,-3.0704558197499274,-1.559220196273483,0.8307328435125084,5.831882477283517,-1.898454207899018,3.343568268825519,0.6329193550094587,0.6523251860396901,3.6027767550605247,1.095273387402595,8.619170189428639,5.225424041027712,1.711290281736039,2.0506175943662583,0.055245474225978475,1.864049122574993,4.479720335270676,5.68075264554151,1.8779371654691073,2.336986519711378,-1.3380214184293209,1,3,0
342,40.1482,-87.7362,7.209,0.1432,0.0308,60.45,0.8294,-9.2187,4.0407,0.0605,30.5981,42.1645,0,2.742876658254256,1.5246640303846626,-3.0661547378505367,-1.1251616239016462,1.2238636630237287,5.834810737062605,-1.2819343457956478,4.058890081237698,0.4797064047071207,1.1313053326146278,3.721745886905534,1.8664494148594988,7.997445147648991,5.157905212831292,1.7848523364800868,2.0683553159422705,0.08443305597482938,1.7854898562144597,5.245360584067891,5.819791196407493,1.6532442493713098,1.7910425456330707,,0,3,0
343,40.1429,-87.7339,6.23,0.11,0.03,60.45,0.8294,-9.2187,4.0407,0.0701,30.0298,41.431,8,2.2762411176544437,1.5620527607721697,-2.6606896297423726,-1.6549584277359097,1.2507037068135423,5.8377304471659395,-1.4507262212792795,4.059407992341204,0.6179386029621904,1.7867469274045107,2.7219531062712017,1.4973884086254774,7.540382519746293,5.223539939590213,1.749078108268015,2.1392658433255014,0.09739890598713277,1.8610989473066677,4.612443669954589,5.547128664610824,2.9507349076232554,2.963209081848431,1.0783044338739332,1,3,0
344,40.1462,-87.7318,7.69,0.23,0.05,60.45,0.8294,-9.2187,4.0407,0.0703,30.5856,41.1178,6,3.8010914447208646,1.4834891276109925,-3.0704558197499274,-1.5091401911187365,1.2396198317720784,5.840641657373398,-1.9393318336951906,3.687878953780353,0.4851385168300057,2.0881534822818573,3.961003627649768,1.5173226235262947,9.526276026307848,5.159744716684097,1.8300502629607782,2.1447375883224975,0.05354076692802976,1.843434357466077,4.700843936056374,6.128330997240632,1.7715567619105355,1.3506671834767394,-1.0088361747215548,1,3,0
345,43.9925,-97.1612,7.73,0.08,0.04,10.075,-4.961,-15.3752,3.8638,0.0806,1.1981,63.1083,6,3.1514531485507664,2.100285293484426,-5.572754212249797,-1.361016553935622,1.5802562390705204,5.84354441703136,-0.987786733579225,3.959669658895499,2.2418048340667838,0.28517894223366247,3.3109079103146946,1.7578579175523736,9.099367469632224,6.235214324315139,1.815020162802607,1.140553656456281,1.225391771699236,1.6780307038997122,5.990413995471803,6.487059774978929,0.3074846997479607,3.708191765146309,,1,3,3
346,43.9965,-97.169,6.98,0.04,0.04,10.075,-4.961,-15.3752,3.8638,0.0777,0.9138,63.0274,2,2.6693093727857793,2.409590255478551,-5.843044541989709,-1.0040296461821618,1.7726276169120285,5.846438775057725,-0.6993664803738622,3.636796374243711,2.206536640733664,-0.05129329438755058,2.767576180416237,2.1138429683971682,8.590919376412803,6.231779816930511,1.6554050479862361,1.0421124814286247,1.069423751203435,1.5645242250105889,6.570336594620527,6.596094672258698,0.6931471805599453,3.875773872753025,-0.90272045571788,1,3,3
347,43.9872,-97.1708,6.61,0.04,0.05,10.075,-4.961,-15.3752,3.8638,0.0764,0.9988,62.6777,4,2.731766727719526,2.3380680602393773,-5.426150738057921,-0.871078389052607,1.8996118775408586,5.849324779946859,-0.5675723576518791,3.7049988359938197,2.3253734546244766,0.0,2.4595888418037104,2.1412419425852827,8.561112464413572,6.248584313977123,1.6754503468276718,0.9265182520295909,0.933147848940578,1.656645873198651,6.588610058840165,6.2646165677754375,1.2325602611778486,3.980615796893758,-1.0683070532613694,1,3,3
348,43.9837,-97.1715,7.41,0.04,0.04,10.075,-4.961,-15.3752,3.8638,0.0811,0.9376,63.268,6,2.7180005319553784,2.314296248922057,-5.426150738057921,-1.110482461238597,1.9417730315455397,5.8522024797744745,-0.522729528268815,3.5745903077118086,2.3474437293022725,-0.342490308946776,3.1135153092103742,2.1838015570040787,8.815154748464941,6.2426122948317895,1.6595034534408224,0.8728820614571331,0.8842219823486495,1.6215245735692474,6.382357326032889,6.680804489324974,0.3364722366212129,4.314015424057338,,1,3,3
349,43.9861,-97.1656,7.295,0.0617,0.0319,10.075,-4.961,-15.3752,3.8638,0.0758,1.1559,62.865,0,3.39051047960701,2.2781796891552917,-5.426150738057921,-1.3470736479666092,1.675132015629463,5.855071922202427,-0.7377262239579127,4.4634591453544195,2.286699583763822,0.12088931727545338,3.275777761376206,1.7724916988703983,8.860823632565214,6.233900791802601,1.7174309599372934,0.9992338446878309,0.9570871260667245,1.6877129047729553,5.785999125294754,6.721951345747654,-0.20825493882045903,3.431629588782357,,0,3,3
350,44.4508,-96.4044,7.317,0.0818,0.0489,5.775,-5.5516,-16.4477,3.8219,0.0306,0.9226,60.368,8,2.4705964116702064,1.32874469427988,-5.099466507802871,-1.118100965251972,1.3690719023243048,5.857933154483459,-1.325011132702992,3.54135055184556,2.8676375042463147,-0.32697745505942327,2.108016850741735,1.7063831184905796,9.142383031998502,6.287598303249565,1.7107301639159727,-1.0424210090183672,2.0528280228297873,1.2879646270466816,5.637603853734413,5.888110350778179,1.1273617019540956,2.334403476380565,,1,3,3
351,44.4449,-96.4018,7.311,0.0681,0.0462,5.775,-5.5516,-16.4477,3.8219,0.0307,0.9374,61.0776,8,2.2779747270213284,1.297271872290754,-4.595219855134923,-0.9589373065956277,1.4731598941414727,5.860786223465865,-1.060161102293857,3.5288016602655974,2.8523871693148957,-0.5337531284096952,1.7843991148217626,1.94443763686976,8.633286266560093,6.290086559598097,1.7384641721698315,-1.284098848805221,1.9830132370068154,1.3152815938734712,5.596547239847088,6.384064418482996,1.2322686734807833,1.9749001349051587,,1,3,3
352,44.4449,-96.3945,7.335,0.0902,0.0398,5.775,-5.5516,-16.4477,3.8219,0.0315,0.857,62.8096,6,2.665740990112467,1.333473584936308,-4.976233867378923,-0.7446510234270609,1.2804893022229142,5.863631175598097,-1.312672221249277,3.5752011076826067,2.758236216015381,0.36804011501742856,2.096986720895585,1.8101395165094845,8.540822018875595,6.288657497431969,1.7956020769455054,-1.2993829891305941,1.8978147434852237,1.3248709828824647,5.605456786105417,6.9007662122552205,1.402241526449338,1.9273824230127694,,1,3,3
353,44.4448,-96.39,7.171,0.0751,0.0425,5.775,-5.5516,-16.4477,3.8219,0.0315,0.8274,64.1399,6,2.508720827887255,1.3337634591065965,-4.976233867378923,-0.7614260213132397,1.62767068069516,5.8664680569332965,-1.0421374417401308,3.603964060833169,2.70495207352397,0.0829615207143473,2.1470300942390455,2.038111605679146,8.603486073683674,6.288806066526156,1.7883536760932222,-1.2255369822417765,1.828830437437155,1.3205818177545092,5.729292314201251,6.946641609312636,1.2265363227346875,2.2879383512472073,,1,3,3
354,44.446,-96.3847,7.643,0.0884,0.0478,5.775,-5.5516,-16.4477,3.8219,0.0317,0.9347,64.9638,6,2.3891205234057367,1.325269659282116,-4.710530701645918,-0.9324201138040387,1.4102549985647341,5.869296913133774,-1.2979172505024776,3.5236303304372782,2.663262018312076,-0.35696069904854943,2.3151261244883568,2.021256130069929,8.601039934563598,6.293123486490558,1.8215447830307472,-1.2334016150167482,1.7406415980494447,1.3299620765294187,5.763499704524896,6.460009456689325,1.4544902484326436,3.2119639930976627,-2.010521501687156,1,3,3
355,33.749,-84.6365,4.227,0.1885,0.05,145.625,10.7497,0.0039,3.2931,0.4143,45.3403,0.0,0,3.0706727562175105,0.6935471005812722,-0.873231242413708,-0.6768802080960734,2.2937764102126503,5.872117789475416,-0.8112552690402743,4.004294026209114,0.35529399086180075,3.17713257278715,3.4998564929847222,2.5708396677797283,5.08890042281203,5.7276292011304815,1.1476246503720633,3.3743775915664,0.6858707715891691,2.776207167762492,4.598360049559541,4.261497488154154,4.732802337254541,1.828894675890315,0.3215724425871921,0,1,1
356,33.753,-84.6312,4.123,0.1303,0.0438,145.75,10.5877,-0.1945,3.3072,0.412,44.0129,0.0,0,3.4491141486582775,1.1018404060195353,-0.9053507918358208,-1.3827008256097604,1.7811197341237097,5.87493073085203,-1.4317102246503732,3.776056650688072,0.35480319330593635,3.762931174685568,2.4609895697278534,2.0902949300003737,5.232723355243314,5.6811277840913945,1.0728499374446698,3.3837527720557805,0.6914457339201877,2.7932182134720884,3.7713484467453777,3.268336240559366,4.771657879512845,0.757857561928701,-1.5502075266975952,0,1,1
357,33.7511,-84.6334,4.049,0.1692,0.0555,145.75,10.5877,-0.1945,3.3072,0.4118,44.774,0.0,8,3.120976295590137,0.9733891439140316,-0.909811765776446,-1.1593181637855046,1.8637700052043273,5.877735781779639,-1.293168383130407,3.668791536126237,0.3614435560138345,3.3100684482510534,2.9056653239625976,1.8634132418199774,4.854474929538089,5.702014245593553,1.0910168495462786,3.3798784052895887,0.6921967290239499,2.771750871340724,4.029192519585364,3.7006128478306226,5.344401014261022,1.9717310447554681,0.3375277482619938,1,1,1
358,33.7533,-84.6358,4.21,0.2625,0.0694,145.75,10.5877,-0.1945,3.3072,0.4119,43.348,0.0,6,3.4692111072755365,1.1824937726488118,-0.8430402701345624,-0.7490828128902486,2.3374694948475474,5.8805329864007,-0.7221641296304379,4.214681371258661,0.3555042589543925,3.4123977559678584,4.420405647542997,2.223855689225954,6.012371956064965,5.664001604644357,1.1245399106780254,3.384654635176123,0.7050263430900228,2.8039602009785023,4.682361756105927,4.98235309664795,5.148827889748742,2.110782735100574,0.6972792040971232,1,1,1
359,47.0303,-117.2978,6.914,0.0,0.0179,41.425,1.3487,-7.8481,3.3408,0.0004,1.4634,84.0822,0,1.6739514332591663,-4.55638002181866,1.1242800354166875,-1.9582864201233687,0.30047489425053325,5.883322388488279,-2.110313205346923,4.053682277169831,0.5912251908345614,0.0046889894861314695,1.8658769651459495,0.8930630457548512,7.618129075690277,6.943788224290453,1.7351538437489342,-0.6228751275746136,-2.9393519401178834,1.1939830726965674,5.606701294222292,5.613813637781079,2.2554620384248616,2.5442284625328084,,0,2,3
360,47.0357,-117.3009,6.476,0.0677,0.0386,41.425,1.3487,-7.8481,3.3408,0.0004,1.3972,86.5334,6,2.3293341262865974,-4.779523573132869,1.157258484100843,-1.8432633120951707,1.3257213004741557,5.886104031450156,-1.3085928534560385,3.753669506114967,-0.47128444914545803,0.7028499560213304,2.341440354762719,1.8545308048126343,8.00231466572752,6.82294874227206,1.4701988333421083,-0.47771327231578853,-3.0386397745652673,1.1746469749441073,5.896403036382939,5.985599129126127,2.3232500934376294,2.757957201695063,-0.7100028335811331,1,3,3
361,47.0382,-117.2971,6.4,0.0,0.0235,41.425,1.3487,-7.8481,3.3408,0.0004,1.3336,88.3687,0,2.012954456657475,-4.879607031689852,0.9588903454929724,-1.6895639569133853,1.1402979101552164,5.8888779583328805,-1.4179914478631452,4.143068057502545,-0.6256754654449326,0.5836670799411242,2.2107986973633373,1.6674237616327536,7.90718621786024,6.793096108972767,1.228938550343684,-0.5593158329264247,-3.0407296394847267,1.1342689658761445,5.936553664499985,5.989564242672682,1.9876140403045939,2.366254486549637,,0,3,3
362,40.2065,-88.3843,7.52,0.1845,0.0642,46.15,-0.2381,-9.2484,4.0365,0.0537,6.2619,69.6496,0,2.762872926381131,0.03072317264284048,-4.275866438845491,-1.55684546231493,1.7204603690102274,5.8916442118257715,-1.331048886893912,3.9069762921664934,-2.0541637344955674,1.9839488452203597,4.531195281903498,1.6531102408902867,9.661045253831935,5.348487530460613,1.2825991247811255,2.0695932056250217,1.2051021663564945,2.079041461658496,4.681015790441148,5.373934913006625,0.9463930756905986,2.70137463568012,0.23297148311312635,0,3,3
363,40.2083,-88.3798,6.722,0.0583,0.0391,46.15,-0.2381,-9.2484,4.0365,0.0535,6.0952,69.7383,6,2.1974356661665158,0.17747650513075494,-4.135166556742356,-1.5343304399472948,1.6209513773919912,5.8944028342648505,-1.1123056158001123,3.4084013705106577,-2.007679175452945,0.26067052320493106,3.1937590223219896,1.8666040747626809,8.181315310130893,5.366910158013648,1.2877439373906134,2.116303706412402,0.9930295260930445,2.097281459808167,4.98801401813957,6.3803682694169215,1.0461604286656854,2.4343411606613747,-0.467564217881613,1,3,3
364,40.21,-88.3756,7.075,0.1108,0.0428,46.15,-0.2381,-9.2484,4.0365,0.043,6.5037,69.6586,4,2.3000518871356896,0.10813665860457813,-4.135166556742356,-1.2751108321592757,1.6624477327477154,5.8971538676367405,-1.075286463364613,3.4730373075518557,-1.9632597873904263,1.0135626226283616,3.3757428121896873,1.937460263399609,8.392462841460496,5.373656723093852,1.2959592849383095,2.1324845544170463,0.8492958630498767,2.0913454086826597,5.092023557641789,6.312766944194827,0.9234649356221554,2.6505764434289736,-0.3710749729521986,1,3,3
